0104/06/2018000200004432             2732,007672141        474,1511/06/2018000        474,15  0,00          8030709512494         00000000000000                              0                      
0109/05/2018000600005319            12882,437672141       2235,7911/06/2018000       2235,79  0,00          8030707008209         00000000000000                              0                      
0130/04/2018000100051241             2800,007672141        485,9511/06/2018000        485,95  0,00          8033709816409         00000000000000                              0                      
0124/05/2018000200002689             2919,977672141        506,7711/06/2018000        506,77  0,00          8030709736163         00000000000000                              0                      
0131/05/2018000300001275             7816,607672141       1356,6011/06/2018000       1356,60  0,00          8020182611345         00000000000000                              0                      
0101/06/2018000200001017             4177,897672141        725,0911/06/2018000        725,09  0,00          8030711724520         00000000000000                              0                      
0130/05/2018000200001015             2386,127672141        414,1211/06/2018000        414,12  0,00          8030711724520         00000000000000                              0                      
0108/05/2018000300002443             3653,297672141        634,0411/06/2018000        634,04  0,00          8020116112206         00000000000000                              0                      
0109/05/2018000200000131             2926,997672141        507,9911/06/2018000        507,99  0,00          8020169230855         00000000000000                              0                      
0129/05/2018000300031008             2959,727672141        513,6711/06/2018000        513,67  0,00          8030609339663         00000000000000                              0                      
0124/05/2018000300030937             6089,027672141       1056,7711/06/2018000       1056,77  0,00          8030609339663         00000000000000                              0                      
0104/05/2018000300030451            11576,487672141       2009,1411/06/2018000       2009,14  0,00          8030609339663         00000000000000                              0                      
0122/05/2018000200000237            14701,507672141       2551,5011/06/2018000       2551,50  0,00          8020054626720         00000000000000                              0                      
0109/05/2018000300000039             2311,107672141        401,1011/06/2018000        401,10  0,00          8020297584937         00000000000000                              0                      
0124/05/2018000200000056            38720,007672141       6720,0011/06/2018000       3360,00  0,00          8020177970523         00000000000000                              0                      
0124/05/2018000200000055             3025,007672141        525,0011/06/2018000        525,00  0,00          8020177970523         00000000000000                              0                      
0115/05/2018000200000054             3388,007672141        588,0011/06/2018000        588,00  0,00          8020177970523         00000000000000                              0                      
0108/05/2018001600001830            44095,127672141       7652,8708/06/2018000       6122,30  0,00          8030621212687         00000000000000                              0                      
0130/04/2018001600001813            25553,397672141       4434,8908/06/2018000       3547,91  0,00          8030621212687         00000000000000                              0                      
0130/04/2018001600001812            41558,667672141       7212,6608/06/2018000       5770,13  0,00          8030621212687         00000000000000                              0                      
0130/04/2018001600001811            68928,867672141      11962,8608/06/2018000       9570,29  0,00          8030621212687         00000000000000                              0                      
0130/04/2018001600001810            74300,667672141      12895,1608/06/2018000      10316,13  0,00          8030621212687         00000000000000                              0                      
0118/04/2018001600001801             4286,437672141        743,9308/06/2018000        743,93  0,00          8030621212687         00000000000000                              0                      
0118/04/2018001600001800            42439,547672141       7365,5408/06/2018000       5892,43  0,00          8030621212687         00000000000000                              0                      
0118/04/2018001600001799            64980,637672141      11277,6308/06/2018000       9022,10  0,00          8030621212687         00000000000000                              0                      
0101/06/2018000300002384             4650,017672141        807,0308/06/2018000        807,03  0,00          8020215067948         00000000000000                              0                      
0123/05/2018000700003914             6927,987672141       1202,3808/06/2018000       1202,38  0,00          8030709468347         00000000000000                              0                      
0107/06/2018000200011131             9052,317672141       1571,0608/06/2018000       1571,06  0,00          8030715232959         00000000000000                              0                      
0116/05/2018000200002766             4416,507672141        766,5008/06/2018000        766,50  0,00          8020056192078         00000000000000                              0                      
0101/06/2018000900007510             2942,967672141        510,7608/06/2018000        510,76  0,00          8030708541687         00000000000000                              0                      
0116/05/2018000900007370             2724,807672141        472,9008/06/2018000        472,90  0,00          8030708541687         00000000000000                              0                      
0115/05/2018000200000082            11924,557672141       2069,5508/06/2018000       2069,55  0,00          8027204635558         00000000000000                              0                      
0121/05/2018001000003773            15182,277672141       2634,9408/06/2018000       2634,94  0,00          8020135516199         00000000000000                              0                      
0110/05/2018000500002151             3804,247672141        660,2408/06/2018000        660,24  0,00          8030602776979         00000000000000                              0                      
0107/06/2018000700008250             3005,947672141        521,6907/06/2018000        521,69  0,00          8030683069171         00000000000000                              0                      
0107/06/2018000700008247             3005,947672141        521,6907/06/2018000        521,69  0,00          8030683069171         00000000000000                              0                      
0107/06/2018000700008254             3005,947672141        521,6907/06/2018000        521,69  0,00          8030683069171         00000000000000                              0                      
0107/06/2018000700008253             3005,947672141        521,6907/06/2018000        521,69  0,00          8030683069171         00000000000000                              0                      
0107/06/2018000700008252             3005,957672141        521,7007/06/2018000        521,70  0,00          8030683069171         00000000000000                              0                      
0107/06/2018000700008251             3005,957672141        521,7007/06/2018000        521,70  0,00          8030683069171         00000000000000                              0                      
0106/06/2018000500311586             9131,377672141       1584,7807/06/2018000       1584,78  0,00          8030678196165         00000000000000                              0                      
0106/06/2018000500311585             9131,377672141       1584,7807/06/2018000       1584,78  0,00          8030678196165         00000000000000                              0                      
0101/06/2018000400000822           427008,407672141      74108,9006/06/2018000      37054,45  0,00          8033655428319         00000000000000                              0                      
0130/05/2018000400000820             5717,257672141        992,2506/06/2018000        992,25  0,00          8033655428319         00000000000000                              0                      
0101/06/2018000400000627           467130,187672141      81072,1806/06/2018000      40536,09  0,00          8033710023099         00000000000000                              0                      
0106/06/2018000400000752             7051,287672141       1223,7806/06/2018000       1223,78  0,00          8030709370266         00000000000000                              0                      
0105/06/2018000700008134             3011,697672141        522,6905/06/2018000        522,69  0,00          8030683069171         00000000000000                              0                      
0105/06/2018000700008134             3011,697672141        522,6905/06/2018000        522,69  0,00          8030683069171         00000000000000                              0                      
0105/06/2018000500311233            10360,737672141       1798,1405/06/2018000       1798,14  0,00          8030678196165         00000000000000                              0                      
0105/06/2018000500311231            10360,737672141       1798,1405/06/2018000       1798,14  0,00          8030678196165         00000000000000                              0                      
0104/06/2018000400000751             3194,407672141        554,4005/06/2018000        554,40  0,00          8030709370266         00000000000000                              0                      
0105/06/2018000300000804             5072,327672141        880,3205/06/2018000        880,32  0,00          8030714987697         00000000000000                              0                      
0104/06/2018000500016447             2470,007672141        428,6805/06/2018000        428,68  0,00          8027109849656         00000000000000                              0                      
0131/05/2018000400021416            16929,597672141       2938,1905/06/2018000       2938,19  0,00          8030585827785         00000000000000                              0                      
0122/05/2018000400021337            33192,727672141       5760,7205/06/2018000       2880,36  0,00          8030585827785         00000000000000                              0                      
0131/05/2018000300005110             4120,977672141        715,2105/06/2018000        715,21  0,00          8030518151742         00000000000000                              0                      
0129/05/2018000300000484           476464,737672141      82692,2304/06/2018000      41346,12  0,00          8030711527504         00000000000000                              0                      
0128/05/2018000400001791           119136,607672141      20676,6004/06/2018000      10338,30  0,00          8030707991417         00000000000000                              0                      
0128/05/2018000400000819           444488,967672141      77142,7104/06/2018000      38571,36  0,00          8033655428319         00000000000000                              0                      
0104/06/2018000500310908            11590,097672141       2011,5004/06/2018000       2011,50  0,00          8030678196165         00000000000000                              0                      
0104/06/2018000500310906            11590,097672141       2011,5004/06/2018000       2011,50  0,00          8030678196165         00000000000000                              0                      
0101/06/2018000400000750             6708,247672141       1164,2401/06/2018000       1164,24  0,00          8030709370266         00000000000000                              0                      
0104/06/2018000500313429             6480,847672141       1124,7701/06/2018000       1124,77  0,00          8030693184947         00000000000000                              0                      
0118/05/2018000400001782           533610,007672141      92610,0031/05/2018000      46305,00  0,00          8030707991417         00000000000000                              0                      
0121/05/2018000400000807           456699,387672141      79261,8831/05/2018000      39630,94  0,00          8033655428319         00000000000000                              0                      
0119/05/2018000400000796           444385,217672141      77124,7131/05/2018000      38562,35  0,00          8033655428319         00000000000000                              0                      
0122/05/2018000300000580           781765,887672141     135678,3831/05/2018000      67839,19  0,00          8033715582339         00000000000000                              0                      
0126/05/2018000400001807             6171,007672141       1071,0031/05/2018000       1071,00  0,00          8030648269257         00000000000000                              0                      
0122/05/2018000400001806           137214,007672141      23814,0031/05/2018000      11907,00  0,00          8030648269257         00000000000000                              0                      
0129/05/2018000300000225            62125,037672141      10782,0331/05/2018000       5391,02  0,00          8020225315168         00000000000000                              0                      
0131/05/2018000400000150             4271,607672141        741,3531/05/2018000        741,35  0,00          8030714622567         00000000000000                              0                      
0130/05/2018000400000746             7954,067672141       1380,4631/05/2018000       1380,46  0,00          8030709370266         00000000000000                              0                      
0131/05/2018000700007891             3011,697672141        522,6931/05/2018000        522,69  0,00          8030683069171         00000000000000                              0                      
0105/06/2018000700008134             3011,697672141        522,6931/05/2018000        522,69  0,00          8030683069171         00000000000000                              0                      
0131/05/2018000700007879             3011,697672141        522,6931/05/2018000        522,69  0,00          8030683069171         00000000000000                              0                      
0131/05/2018000700007882             3011,697672141        522,6931/05/2018000        522,69  0,00          8030683069171         00000000000000                              0                      
0131/05/2018000700007883             3011,697672141        522,6931/05/2018000        522,69  0,00          8030683069171         00000000000000                              0                      
0131/05/2018000700007881             3011,697672141        522,6931/05/2018000        522,69  0,00          8030683069171         00000000000000                              0                      
0131/05/2018000700007880             3011,697672141        522,6931/05/2018000        522,69  0,00          8030683069171         00000000000000                              0                      
0131/05/2018000700007878             3011,697672141        522,6931/05/2018000        522,69  0,00          8030683069171         00000000000000                              0                      
0129/05/2018000300003297            14096,627672141       2446,5231/05/2018000       2446,52  0,00          8030712197222         00000000000000                              0                      
0130/05/2018000500310180            14239,367672141       2471,2930/05/2018000       2471,29  0,00          8030678196165         00000000000000                              0                      
0130/05/2018000500310178            14239,367672141       2471,2930/05/2018000       2471,29  0,00          8030678196165         00000000000000                              0                      
0130/05/2018000500310176            14239,367672141       2471,2930/05/2018000       2471,29  0,00          8030678196165         00000000000000                              0                      
0109/05/2018000400000784           247137,667672141      42891,6630/05/2018000      21445,83  0,00          8033655428319         00000000000000                              0                      
0107/05/2018000400000767           302045,047672141      52421,0430/05/2018000      26210,52  0,00          8033655428319         00000000000000                              0                      
0105/05/2018000400000766             5691,847672141        987,8430/05/2018000        987,84  0,00          8033655428319         00000000000000                              0                      
0103/05/2018000400000764           534600,997672141      92781,9930/05/2018000      46391,00  0,00          8033655428319         00000000000000                              0                      
0104/05/2018000400001769           360186,757672141      62511,7530/05/2018000      31255,88  0,00          8030707991417         00000000000000                              0                      
0122/05/2018000200000552            37816,137672141       6563,1330/05/2018000       3281,57  0,00          8030709058009         00000000000000                              0                      
0103/05/2018000200000544            37969,807672141       6589,8030/05/2018000       3294,90  0,00          8030709058009         00000000000000                              0                      
0129/04/2018000100001780             9641,287672141       1673,2830/05/2018000       1673,28  0,00          8020050844820         00000000000000                              0                      
0116/05/2018000300004207             2571,007672141        446,2130/05/2018000        446,21  0,00          8030636552360         00000000000000                              0                      
0125/04/2018000700003773             7006,247672141       1215,9630/05/2018000       1215,96  0,00          8030709468347         00000000000000                              0                      
0127/04/2018000300009357             4300,007672141        746,2830/05/2018000        746,28  0,00          8030618434407         00000000000000                              0                      
0101/05/2018000500337500             4667,237672141        810,0230/05/2018000        810,02  0,00          8030708640634         00000000000000                              0                      
0123/05/2018000500003557            73722,887672141      12794,8829/05/2018000       6397,44  0,00          8030593389509         00000000000000                              0                      
0114/05/2018000500003521            85106,567672141      14770,5629/05/2018000       7385,28  0,00          8030593389509         00000000000000                              0                      
0111/05/2018000500003511            76007,367672141      13191,3629/05/2018000       6595,68  0,00          8030593389509         00000000000000                              0                      
0117/05/2018000300000564           238491,007672141      41391,0029/05/2018000      20695,50  0,00          8033715582339         00000000000000                              0                      
0129/05/2018002500072399            17843,917672141       3096,8729/05/2018000       3096,87  0,00          8030678167238         00000000000000                              0                      
0129/05/2018000500309843            15346,937672141       2663,5229/05/2018000       2663,52  0,00          8030678196165         00000000000000                              0                      
0107/05/2018000300000539           547646,007672141      95046,0029/05/2018000      47523,00  0,00          8033715582339         00000000000000                              0                      
0103/05/2018000300000532           692604,007672141     120204,0029/05/2018000      60102,00  0,00          8033715582339         00000000000000                              0                      
0129/05/2018000300003269             8591,617672141       1491,1129/05/2018000       1491,11  0,00          8030710358016         00000000000000                              0                      
0129/05/2018000700007746             2988,707672141        518,7029/05/2018000        518,70  0,00          8030683069171         00000000000000                              0                      
0129/05/2018000700007745             2988,707672141        518,7029/05/2018000        518,70  0,00          8030683069171         00000000000000                              0                      
0129/05/2018000700007747             2988,707672141        518,7029/05/2018000        518,70  0,00          8030683069171         00000000000000                              0                      
0111/05/2018000400001779           355808,067672141      61751,8129/05/2018000      30875,91  0,00          8030648269257         00000000000000                              0                      
0128/04/2018000400001771           216577,907672141      37587,9029/05/2018000      18793,95  0,00          8030648269257         00000000000000                              0                      
0128/05/2018000500309555            16500,877672141       2863,7929/05/2018000       2863,79  0,00          8030678196165         00000000000000                              0                      
0128/05/2018000500309552            16500,877672141       2863,7929/05/2018000       2863,79  0,00          8030678196165         00000000000000                              0                      
0124/05/2018000400001011            21579,147672141       3745,1428/05/2018000       3745,14  0,00          8033711590329         00000000000000                              0                      
0124/05/2018000700007537               11,507672141          2,0024/05/2018000          2,00  0,00          8030683069171         00000000000000                              0                      
0124/05/2018000700007536               11,507672141          2,0024/05/2018000          2,00  0,00          8030683069171         00000000000000                              0                      
0124/05/2018000700007535               11,507672141          2,0024/05/2018000          2,00  0,00          8030683069171         00000000000000                              0                      
0124/05/2018000700007534               11,507672141          2,0024/05/2018000          2,00  0,00          8030683069171         00000000000000                              0                      
0125/04/2018000200000055            11017,527672141       1912,1324/05/2018000       1912,13  0,00          8027204635558         00000000000000                              0                      
0116/05/2018000300062705            68043,937672141      14466,0724/05/2018000      11572,86  0,00          8030707905839         00000000000000                              0                      
0118/04/2018000300061837             7663,757672141       1629,3324/05/2018000       1629,33  0,00          8030707905839         00000000000000                              0                      
0124/05/2018000700007537             2954,227672141        512,7224/05/2018000        512,72  0,00          8030683069171         00000000000000                              0                      
0124/05/2018000700007536             2954,227672141        512,7224/05/2018000        512,72  0,00          8030683069171         00000000000000                              0                      
0124/05/2018000700007535             2954,227672141        512,7224/05/2018000        512,72  0,00          8030683069171         00000000000000                              0                      
0124/05/2018000700007534             2954,227672141        512,7224/05/2018000        512,72  0,00          8030683069171         00000000000000                              0                      
0123/05/2018000500309098            15403,417672141       2673,3224/05/2018000       2673,32  0,00          8030678196165         00000000000000                              0                      
0123/05/2018000500309097            15403,417672141       2673,3224/05/2018000       2673,32  0,00          8030678196165         00000000000000                              0                      
0123/05/2018002500072303            14049,757672141       2438,3924/05/2018000       2438,39  0,00          8030678167238         00000000000000                              0                      
0123/05/2018000200005320            14499,007672141       1377,7323/05/2018000       1377,73  0,00          8030712768505         00000000000000                              0                      
0123/05/2018020400001706             3562,247672141        618,2423/05/2018000        618,24  0,00          8030590162279         00000000000000                              0                      
0122/05/2018000500308922            16911,717672141       2935,0923/05/2018000       2935,09  0,00          8030678196165         00000000000000                              0                      
0122/05/2018000500308921            15164,237672141       2631,8123/05/2018000       2631,81  0,00          8030678196165         00000000000000                              0                      
0122/05/2018000500308918            15164,237672141       2631,8123/05/2018000       2631,81  0,00          8030678196165         00000000000000                              0                      
0112/05/2018000300000473           518146,207672141      89926,2022/05/2018000      44963,10  0,00          8030711527504         00000000000000                              0                      
0119/05/2018000400000979            10655,267672141       1849,2622/05/2018000       1849,26  0,00          8033711590329         00000000000000                              0                      
0121/05/2018002500072178            22813,667672141       3959,3822/05/2018000       3959,38  0,00          8030678167238         00000000000000                              0                      
0121/05/2018000500308626            16369,397672141       2840,9722/05/2018000       2840,97  0,00          8030678196165         00000000000000                              0                      
0121/05/2018000500308624            16369,397672141       2840,9722/05/2018000       2840,97  0,00          8030678196165         00000000000000                              0                      
0121/05/2018020400001677             3576,167672141        620,6621/05/2018000        620,66  0,00          8030590162279         00000000000000                              0                      
0121/05/2018000400000738            12426,707672141       2156,7021/05/2018000       2156,70  0,00          8030709370266         00000000000000                              0                      
0121/05/2018000400000736             7960,117672141       1381,5121/05/2018000       1381,51  0,00          8030709370266         00000000000000                              0                      
0109/04/2018000200000088             4452,807672141        772,8018/05/2018000        772,80  0,00          8030707514686         00000000000000                              0                      
0109/04/2018000200000087             3872,007672141        672,0018/05/2018000        672,00  0,00          8030707514686         00000000000000                              0                      
0109/04/2018000200000086             4840,007672141        840,0018/05/2018000        840,00  0,00          8030707514686         00000000000000                              0                      
0118/05/2018000800014629             6700,007672141        636,6518/05/2018000        636,65  0,00          8033708907869         00000000000000                              0                      
0112/05/2018000300000052             4953,007674991       1053,0018/05/2018010       1053,00  0,00          8020105918306         00000000000000                              0                      
0104/05/2018000300000051             4953,007674991       1053,0018/05/2018010       1053,00  0,00          8020105918306         00000000000000                              0                      
0130/04/2018000300000049             9906,007674991       2106,0018/05/2018010       2106,00  0,00          8020105918306         00000000000000                              0                      
0125/04/2018000300000048             9906,007674991       2106,0018/05/2018010       2106,00  0,00          8020105918306         00000000000000                              0                      
0119/04/2018000300000046             9906,007674991       2106,0018/05/2018010       2106,00  0,00          8020105918306         00000000000000                              0                      
0113/04/2018000300000044            17399,007674991       3699,0018/05/2018010       3699,00  0,00          8020105918306         00000000000000                              0                      
0102/04/2018000100000151           168795,007672141      29295,0018/05/2018000      23436,00  0,00          8030711696403         00000000000000                              0                      
0109/04/2018000200000090            34326,497672141       5957,4918/05/2018000       5957,49  0,00          8030711212023         00000000000000                              0                      
0111/04/2018000300005306           186251,897672141      32324,7118/05/2018000      16162,35  0,00          8030709614149         00000000000000                              0                      
0110/05/2018000400021214            15394,107672141       2671,7018/05/2018000       2671,70  0,00          8030585827785         00000000000000                              0                      
0126/04/2018000400021089            13662,597672141       2371,1918/05/2018000       2371,19  0,00          8030585827785         00000000000000                              0                      
0118/05/2018000400000734             7929,377672141       1376,1718/05/2018000       1376,17  0,00          8030709370266         00000000000000                              0                      
0118/05/2018000400000733             6708,247672141       1164,2418/05/2018000       1164,24  0,00          8030709370266         00000000000000                              0                      
0118/05/2018000700007269             3011,697672141        522,6918/05/2018000        522,69  0,00          8030683069171         00000000000000                              0                      
0119/04/2018001000014103             4756,757672141        825,5518/05/2018000        825,55  0,00          8030679592668         00000000000000                              0                      
0119/04/2018001000014101             8621,617672141       1496,3118/05/2018000       1496,31  0,00          8030679592668         00000000000000                              0                      
0119/04/2018001000014100             8458,117672141       1467,9418/05/2018000       1467,94  0,00          8030679592668         00000000000000                              0                      
0125/04/2018000600040120             8813,067672141       1529,5418/05/2018000       1529,54  0,00          8020106862886         00000000000000                              0                      
0125/04/2018000600040119             3812,297672141        661,6418/05/2018000        661,64  0,00          8020106862886         00000000000000                              0                      
0120/04/2018000600039918             3317,617672141        575,7818/05/2018000        575,78  0,00          8020106862886         00000000000000                              0                      
0118/04/2018000600039785             5875,377672141       1019,6918/05/2018000       1019,69  0,00          8020106862886         00000000000000                              0                      
0118/04/2018000600039784             4271,767672141        741,3818/05/2018000        741,38  0,00          8020106862886         00000000000000                              0                      
0111/04/2018000600039469             4527,637672141        785,7918/05/2018000        785,79  0,00          8020106862886         00000000000000                              0                      
0111/04/2018000600039466             5875,377672141       1019,6918/05/2018000       1019,69  0,00          8020106862886         00000000000000                              0                      
0110/04/2018000600039398             3763,397672141        653,1518/05/2018000        653,15  0,00          8020106862886         00000000000000                              0                      
0104/04/2018000600039071             3570,187672141        619,6218/05/2018000        619,62  0,00          8020106862886         00000000000000                              0                      
0104/04/2018000600039068             8813,067672141       1529,5418/05/2018000       1529,54  0,00          8020106862886         00000000000000                              0                      
0107/03/2018000600037634             6512,867672141       1130,3318/05/2018000       1130,33  0,00          8020106862886         00000000000000                              0                      
0107/03/2018000600037633             2654,707672141        460,7318/05/2018000        460,73  0,00          8020106862886         00000000000000                              0                      
0124/04/2018000900048720             8518,407672141       1478,4018/05/2018000       1478,40  0,00          8030708167580         00000000000000                              0                      
0105/04/2018000900047326             3091,557672141        536,5518/05/2018000        536,55  0,00          8030708167580         00000000000000                              0                      
0125/04/2018002400003738             4295,507672141        745,5018/05/2018000        745,50  0,00          8030707221441         00000000000000                              0                      
0125/04/2018002400003737            14686,987672141       2548,9818/05/2018000       2548,98  0,00          8030707221441         00000000000000                              0                      
0125/04/2018002400003736             4900,507672141        850,5018/05/2018000        850,50  0,00          8030707221441         00000000000000                              0                      
0120/04/2018002400003721             2479,297672141        430,2918/05/2018000        430,29  0,00          8030707221441         00000000000000                              0                      
0118/04/2018002400003710            12239,157672141       2124,1518/05/2018000       2124,15  0,00          8030707221441         00000000000000                              0                      
0118/04/2018002400003709             3267,007672141        567,0018/05/2018000        567,00  0,00          8030707221441         00000000000000                              0                      
0111/04/2018002400003670            12239,157672141       2124,1518/05/2018000       2124,15  0,00          8030707221441         00000000000000                              0                      
0104/04/2018002400003630             3066,147672141        532,1418/05/2018000        532,14  0,00          8030707221441         00000000000000                              0                      
0110/04/2018002400003659             2641,857672141        458,5018/05/2018000        458,50  0,00          8030707221441         00000000000000                              0                      
0104/04/2018002400003629            12239,157672141       2124,1518/05/2018000       2124,15  0,00          8030707221441         00000000000000                              0                      
0120/04/2018000300000639             2411,537672141        418,5318/05/2018000        418,53  0,00          8030506821173         00000000000000                              0                      
0120/04/2018000300000637           296485,897672141      51456,2318/05/2018000      41164,98  0,00          8030506821173         00000000000000                              0                      
0120/04/2018000300000307            63767,967672141      11067,1718/05/2018000       8853,73  0,00          8030506821173         00000000000000                              0                      
0120/04/2018000300000306            24869,437672141       4316,1818/05/2018000       3452,95  0,00          8030506821173         00000000000000                              0                      
0106/04/2018000300000300            33233,967672141       5767,8818/05/2018000       4614,30  0,00          8030506821173         00000000000000                              0                      
0114/05/2018000300000222            72437,867672141      12571,8617/05/2018000       6285,93  0,00          8020225315168         00000000000000                              0                      
0110/05/2018000400000608           299184,607672141      51924,6017/05/2018000      25962,30  0,00          8033710023099         00000000000000                              0                      
0117/05/2018000400000731             7617,197672141       1321,9917/05/2018000       1322,00  0,00          8030709370266         00000000000000                              0                      
0117/05/2018000400000730             5420,807672141        940,8017/05/2018000        940,80  0,00          8030709370266         00000000000000                              0                      
0130/04/2018000300001829           127990,537672141      22213,2316/05/2018000      11106,61  0,00          8030711520488         00000000000000                              0                      
0125/04/2018000300001817           185175,117672141      32137,8316/05/2018000      16068,91  0,00          8030711520488         00000000000000                              0                      
0121/04/2018000300001813            14380,957672141       2495,8716/05/2018000       2495,86  0,00          8030711520488         00000000000000                              0                      
0121/04/2018000300001810            20884,607672141       3624,6016/05/2018000       3624,60  0,00          8030711520488         00000000000000                              0                      
0119/04/2018000300001809            48941,937672141       8494,0516/05/2018000       4247,03  0,00          8030711520488         00000000000000                              0                      
0118/04/2018000300001805            72104,387672141      12513,9816/05/2018000       6256,99  0,00          8030711520488         00000000000000                              0                      
0118/04/2018000300001803           105755,237672141      18354,2116/05/2018000       9177,11  0,00          8030711520488         00000000000000                              0                      
0113/04/2018000300001790            14716,177672141       2554,0516/05/2018000       2554,05  0,00          8030711520488         00000000000000                              0                      
0111/04/2018000300001789            55443,877672141       9622,4916/05/2018000       4811,24  0,00          8030711520488         00000000000000                              0                      
0110/04/2018000300001787            43612,137672141       7569,0516/05/2018000       3784,52  0,00          8030711520488         00000000000000                              0                      
0107/04/2018000300001781            77726,077672141      13489,6516/05/2018000       6744,82  0,00          8030711520488         00000000000000                              0                      
0105/04/2018000300001779            65176,177672141      11311,5716/05/2018000       5655,78  0,00          8030711520488         00000000000000                              0                      
0104/04/2018000300001768            18016,277672141       3126,7916/05/2018000       3126,79  0,00          8030711520488         00000000000000                              0                      
0102/04/2018000300001760           122518,707672141      21263,5816/05/2018000      10631,79  0,00          8030711520488         00000000000000                              0                      
0102/05/2018000600001358             4755,307672141        825,3016/05/2018000        825,30  0,00          8030707776087         00000000000000                              0                      
0125/04/2018000600001349            16335,007672141       2835,0016/05/2018000       2835,00  0,00          8030707776087         00000000000000                              0                      
0123/04/2018000600001338             2620,867672141        454,8616/05/2018000        454,86  0,00          8030707776087         00000000000000                              0                      
0104/04/2018000600001289             6661,057672141       1156,0516/05/2018000       1156,05  0,00          8030707776087         00000000000000                              0                      
0102/04/2018000600001278            71982,907672141      12492,9016/05/2018000       6246,45  0,00          8030707776087         00000000000000                              0                      
0126/04/2018000500000068            25125,417672141       4360,6116/05/2018000       2180,30  0,00          8030690962280         00000000000000                              0                      
0119/04/2018000400002114             8293,827672141       1439,4216/05/2018000       1439,42  0,00          8030690962280         00000000000000                              0                      
0109/04/2018000400002109           582143,107672141     101033,1016/05/2018000      50516,55  0,00          8030690962280         00000000000000                              0                      
0105/04/2018000500000049           740955,607672141     128595,6016/05/2018000      64297,80  0,00          8030690962280         00000000000000                              0                      
0103/04/2018000400002098           632200,807672141     109720,8016/05/2018000      54860,40  0,00          8030690962280         00000000000000                              0                      
0116/03/2018000400002068           107593,207672141      18673,2016/05/2018000       9336,60  0,00          8030690962280         00000000000000                              0                      
0115/04/2018000200000730            76822,907672141      13332,9016/05/2018000       6666,45  0,00          8020177968294         00000000000000                              0                      
0131/03/2018000200000714            46173,607672141       8013,6016/05/2018000       4006,80  0,00          8020177968294         00000000000000                              0                      
0127/04/2018000400000047            44863,177672141       7786,1716/05/2018000       3893,09  0,00          8030708514108         00000000000000                              0                      
0122/04/2018000400000046            32598,617672141       5657,6116/05/2018000       2828,81  0,00          8030708514108         00000000000000                              0                      
0117/04/2018000400000044            53121,427672141       9219,4216/05/2018000       4609,71  0,00          8030708514108         00000000000000                              0                      
0111/04/2018000400000042            53212,177672141       9235,1716/05/2018000       4617,59  0,00          8030708514108         00000000000000                              0                      
0105/04/2018000400000040            54794,857672141       9509,8516/05/2018000       4754,93  0,00          8030708514108         00000000000000                              0                      
0130/04/2018000400000059            22953,707672141       3983,7016/05/2018000       3983,70  0,00          8027216043869         00000000000000                              0                      
0121/04/2018000400000057            58173,177672141      10096,1716/05/2018000       5048,09  0,00          8027216043869         00000000000000                              0                      
0117/04/2018000400000055            48856,177672141       8479,1716/05/2018000       4239,59  0,00          8027216043869         00000000000000                              0                      
0110/04/2018000400000054            31983,937672141       5550,9316/05/2018000       2775,47  0,00          8027216043869         00000000000000                              0                      
0104/04/2018000400000051            36600,087672141       6352,0816/05/2018000       3176,04  0,00          8027216043869         00000000000000                              0                      
0122/04/2018000300000066            25501,967672141       4425,9616/05/2018000       2212,98  0,00          8033707590209         00000000000000                              0                      
0119/04/2018000300000063            83529,937672141      14496,9316/05/2018000       7248,47  0,00          8033707590209         00000000000000                              0                      
0101/04/2018000300000060            50547,757672141       8772,7516/05/2018000       4386,38  0,00          8033707590209         00000000000000                              0                      
0103/05/2018000100000267             4810,967672141        834,9616/05/2018000        834,96  0,00          8030715633163         00000000000000                              0                      
0127/04/2018000100000259          1264745,247672141     219501,2416/05/2018000     109750,62  0,00          8030715633163         00000000000000                              0                      
0117/05/2018000500307894            13903,017672141       2412,9216/05/2018000       2412,92  0,00          8030678196165         00000000000000                              0                      
0117/05/2018000500307893            13903,017672141       2412,9216/05/2018000       2412,92  0,00          8030678196165         00000000000000                              0                      
0117/05/2018000500307892            13903,017672141       2412,9216/05/2018000       2412,92  0,00          8030678196165         00000000000000                              0                      
0119/04/2018000400001837           513459,877672141      89112,8716/05/2018000      44556,44  0,00          8030692573206         00000000000000                              0                      
0128/04/2018000200001475           639840,137672141     111046,6316/05/2018000      55523,32  0,00          8033711582369         00000000000000                              0                      
0121/04/2018000200001460           796688,207672141     138268,2016/05/2018000      69134,10  0,00          8033711582369         00000000000000                              0                      
0111/04/2018000200001449           684981,007672141     118881,0016/05/2018000      59440,50  0,00          8033711582369         00000000000000                              0                      
0123/04/2018000200000450           421660,807672141      73180,8016/05/2018000      36590,40  0,00          8030711645736         00000000000000                              0                      
0109/04/2018000200000442           508009,437672141      88166,9316/05/2018000      44083,46  0,00          8030711645736         00000000000000                              0                      
0106/04/2018000200000334            93436,207672141      16216,2016/05/2018000       8108,10  0,00          8030708185325         00000000000000                              0                      
0125/04/2018000200000237           199551,397672141      34632,8916/05/2018000      17316,44  0,00          8030655190208         00000000000000                              0                      
0121/04/2018000200000711           378897,837672141      65759,1316/05/2018000      32879,56  0,00          8030692619893         00000000000000                              0                      
